location,gt_index,ext_index,gt_policy,gt_category,gt_role,produced_policy,produced_category,produced_role,grade,similarity,statement_match,role_match,category_match,reasoning
Austin_US,16,24,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing Water Forward strategies.",Resource Efficiency,parent,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year through Water Forward strategies.",Resource Efficiency,individual,1,0.9938,True,False,True,"The extracted policy matches the ground-truth closely in scope, target, deadline, and mechanism. It preserves the quantified target (approximately 152,000 acre-feet per year), the deadline (by 2030), the equity framing, and the delivery mechanism (Water Forward strategies). The wording change from 'by implementing' to 'through' does not alter the meaning or commitment."
Austin_US,17,25,"Enhance community engagement and partnerships to advance equity through Water Forward strategies, including advanced metering, incentives, and ordinances.",Resource Efficiency,sub,"Enhance community engagement and partnerships to advance equitable participation in water efficiency technologies, incentives, and ordinances.",Resource Efficiency,individual,0,0.8584,False,False,True,"The extracted policy is directionally aligned with the ground truth: both focus on enhancing community engagement and partnerships to advance equity in relation to water-related strategies, incentives, and ordinances. However, it omits the specific framing of 'Water Forward strategies' and replaces 'advanced metering' with the broader and less precise 'water efficiency technologies,' which weakens specificity and accuracy. With no source excerpt to verify wording, this is a partial but imprecise match rather than a full one."
Austin_US,18,26,"Evaluate water conservation, customer assistance, and workforce development program criteria to address structural barriers to participation and expand enrollment for low-income customers.",Resource Efficiency,sub,Evaluate water conservation and customer assistance program criteria to remove structural barriers and expand participation among low-income customers.,Resource Efficiency,individual,0,0.936,False,False,True,"The extracted policy is directionally aligned with the ground-truth on evaluating water conservation and customer assistance program criteria to address structural barriers and increase low-income participation/enrollment. However, it omits the workforce development program criteria component present in the ground-truth, so it does not fully match the policy scope. With no source excerpt provided, there is no basis to verify stronger specificity or commitment language. Overall this is a partial but incomplete match."
Austin_US,19,27,"Assess links between water demand reduction and energy consumption, and pursue synergistic water conservation and energy management efforts through programs and partnerships.",Mitigation,sub,"Assess and pursue water-energy nexus measures that reduce water demand, energy use, and related emissions.",Resource Efficiency,individual,0,0.8113,False,False,False,"The extracted policy is directionally aligned with the ground truth: both focus on the water-energy nexus and on assessing and pursuing measures that link water demand reduction with energy management. However, it is less specific and omits key delivery details from the ground truth, namely pursuing these efforts through programs and partnerships and emphasizing synergistic water conservation and energy management efforts. It also adds 'related emissions,' which is plausible but not grounded in the provided ground-truth wording. With no source excerpt to verify stronger alignment, this is a partial but imprecise match."
Austin_US,20,28,"By 2030, ensure 80% of new non-residential development is located within the city's activity centers and corridors.",Mitigation,parent,"By 2030, locate 80% of new non-residential development within Imagine Austin activity centers and corridors.",Mitigation,individual,1,0.795,True,False,True,"The extracted policy matches the ground-truth on target, deadline, and mechanism: it specifies by 2030, 80% of new non-residential development, and placement within the city's/Imagine Austin activity centers and corridors. 'Locate' vs. 'ensure ... is located' is equivalent in commitment and scope, and 'Imagine Austin' is a compatible clarification rather than a contradiction."
Austin_US,21,29,"Adopt Complete Communities plans that reverse historical racist impacts, address displacement, and preserve neighborhoods in communities of color.",Mitigation,sub,Adopt Complete Communities plans that reverse historical displacement impacts and preserve neighborhoods in communities of color.,Mitigation,individual,0,0.9738,False,False,True,"The extracted policy is a close but incomplete match to the ground truth. It captures adopting Complete Communities plans and preserving neighborhoods in communities of color, and it references displacement impacts. However, it omits key specificity in the ground truth: reversing historical racist impacts and explicitly addressing displacement. Replacing this with only 'reverse historical displacement impacts' narrows and alters the scope. With no source excerpt provided, this is best graded as directionally correct but imprecise rather than a full match."
Austin_US,22,30,Work with medium and large employers to locate business sites in growth centers and along corridors.,Mitigation,sub,Work with medium and large employers to locate businesses in growth centers and corridors and include community amenities in development projects.,Mitigation,individual,0,0.9321,False,False,True,"The extracted policy substantially matches the ground-truth core commitment: working with medium and large employers to locate business activity in growth centers/corridors. However, it slightly shifts wording from 'business sites' to 'businesses' and adds an extra element—'include community amenities in development projects'—that is not present in the ground-truth. With no source excerpt to verify whether that addition is supported, the match is directionally correct but not exact, so this is best graded as partial rather than full."
Austin_US,23,31,Create community mobility hubs adjacent to transit stops that offer first- and last-mile mobility options and a complete trip experience.,Mitigation,sub,Create community mobility hubs adjacent to transit stops with first- and last-mile options and accessible amenities.,Resource Efficiency,individual,1,0.9555,True,False,False,The extracted policy closely matches the ground-truth in scope and mechanism: it calls for creating community mobility hubs adjacent to transit stops and includes first- and last-mile mobility options. 'Accessible amenities' is a reasonable paraphrase of providing a 'complete trip experience.' Both are similarly framed as direct commitments without quantified targets or deadlines. No contradiction or hallucinated mechanism is introduced.
Austin_US,24,32,Phase out free employee parking at city facilities and other large employers near the transit priority network and replace it with commuter benefit options.,Mitigation,sub,"Phase out free employee parking at City facilities and large employers near transit and replace it with commuter benefits such as parking cash-out, transit passes, and telework support.",Resource Efficiency,individual,1,0.9334,True,False,False,"The extracted policy closely matches the ground-truth in scope and mechanism: it phases out free employee parking at city facilities and large employers near transit and replaces it with commuter benefit options. It preserves the core commitment and delivery mechanism. The added examples of commuter benefits (parking cash-out, transit passes, telework support) are consistent elaborations rather than contradictions. Although it shortens 'transit priority network' to 'near transit,' this is still directionally aligned and not a meaningful loss of specificity given the source excerpt is unavailable."
Austin_US,25,33,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable units, with 75% of new housing within half a mile of activity centers and corridors.",Mitigation,parent,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable units, with 75% of new housing within one-half mile of activity centers and corridors.",Mitigation,individual,1,0.9953,True,False,True,"The extracted policy matches the ground-truth exactly in scope, numeric targets, deadline, and siting requirement. It preserves the full specificity: 135,000 total units by 2027, 60,000 affordable units, and 75% of new housing within half a mile of activity centers and corridors. No material omissions or contradictions."
Austin_US,26,34,"Engage directly with communities vulnerable to displacement, connect them with services, and proactively monitor at-risk affordable housing properties to extend affordability.",Adaptation,sub,Engage directly with displacement-vulnerable communities and extend affordability periods for at-risk affordable housing properties.,Adaptation,individual,0,0.8853,False,False,True,"The extracted policy matches the general intent of the ground-truth: direct engagement with communities vulnerable to displacement and extending affordability for at-risk affordable housing properties. However, it omits a specific mechanism present in the ground-truth—connecting vulnerable communities with services—and drops the proactive monitoring element tied to identifying at-risk properties. With no source excerpt to verify wording, this is directionally correct but less specific and incomplete relative to the full policy."
Austin_US,27,35,Increase funding for the city's Housing Trust Fund and support capacity building for community development corporations.,Adaptation,sub,Increase funding for the Housing Trust Fund and support capacity building for community development corporations.,Adaptation,individual,1,0.9583,True,False,True,"The extracted policy matches the ground-truth policy exactly in scope and commitment: it calls to increase funding for the Housing Trust Fund and support capacity building for community development corporations. There is no loss of specificity relative to the ground truth, and no contradiction or hallucination."
Austin_US,28,36,"Include low-income communities, communities of color, and people with disabilities in housing review and anti-displacement program design, with culturally relevant outreach for subsidized units in gentrifying areas.",Adaptation,sub,"Include directly affected low-income communities, communities of color, and people with disabilities in affordable housing and anti-displacement program design.",Adaptation,individual,0,0.8709,False,False,True,"The extracted policy matches the core inclusion commitment and the target groups: low-income communities, communities of color, and people with disabilities are all correctly identified, and inclusion in anti-displacement program design is preserved. However, it loses important specificity from the ground truth by changing 'housing review' to 'affordable housing,' omitting the requirement for culturally relevant outreach, and dropping the focus on subsidized units in gentrifying areas. With no source excerpt available to verify wording, this is directionally correct but materially less specific than the ground truth."
Austin_US,29,37,"By 2030, ensure 50% of trips in Austin are made by public transit, biking, walking, carpooling, or avoided through working from home.",Mitigation,parent,"By 2030, make 50% of trips in Austin by public transit, biking, walking, carpooling, or avoided through working from home.",Mitigation,individual,1,0.9863,True,False,True,"The extracted policy matches the ground-truth essentially verbatim in scope, target, deadline, and modalities: 50% of trips in Austin by 2030 via public transit, biking, walking, carpooling, or avoided through working from home. Commitment strength is equivalent; 'make 50% of trips' is a minor wording variation from 'ensure 50% of trips are made' and does not materially change the meaning."
Austin_US,30,38,Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services.,Mitigation,sub,Implement Project Connect and expand and improve public transportation services.,Resource Efficiency,individual,1,0.8055,True,False,False,"The extracted policy matches the ground-truth commitment almost exactly: it includes implementing Project Connect and expanding/improving public transportation services. The only omission is 'Work with the Austin Transit Partnership,' which is a delivery partner/mechanism detail, but the core scope and commitment are preserved. With no source excerpt provided to assess stronger specificity or binding language, this is still a strong match."
Austin_US,31,39,"Create comprehensive, user-friendly resources connecting community members with free transportation options, including expanded free transit access.",Mitigation,sub,"Create comprehensive resources and expand free transportation options for low-income communities, communities of color, and people with disabilities.",Resource Efficiency,individual,0,0.8139,False,False,False,"The extracted policy is directionally aligned with the ground-truth: both refer to creating comprehensive resources and expanding free transportation options. However, it misses the ground-truth’s emphasis on 'user-friendly' resources and on connecting community members with existing free transportation options, including expanded free transit access. It also adds specific beneficiary groups not present in the ground-truth. With no source document excerpt to verify wording or scope, this is a partial but imprecise match rather than an exact one."
Austin_US,32,40,"Partner to improve transit stops, stations, and access to these facilities with engagement from low-income communities, communities of color, and people with disabilities.",Mitigation,sub,"Improve transit stops, stations, and access facilities in partnership with Capital Metro, developers, and community organizers.",Resource Efficiency,individual,0,0.7777,False,False,False,"The extracted policy matches the general intent to improve transit stops, stations, and access facilities through partnership, so it is directionally aligned. However, it omits key specificity from the ground truth: engagement from low-income communities, communities of color, and people with disabilities. It also introduces different partners (Capital Metro, developers, and community organizers) not present in the ground-truth statement. With no source excerpt provided to verify those additions, this is only a partial and less specific match."
Austin_US,33,41,"Implement Proposition B transportation infrastructure for bikeways, sidewalks, trails, safety, safe routes to school, and substandard streets in low-income communities and communities of color through meaningful engagement.",Mitigation,sub,"Implement Proposition B transportation infrastructure for sidewalks, bikeways, trails, safety projects, and safe routes to school in low-income communities and communities of color.",Resource Efficiency,individual,0,0.9459,False,False,False,"The extracted policy is directionally correct and closely matches the infrastructure categories in the ground truth (sidewalks, bikeways, trails, safety, and safe routes to school) and the focus on low-income communities and communities of color. However, it omits two specific elements present in the ground truth: investment in substandard streets and the mechanism of delivery through meaningful engagement. Because these scope and implementation details are missing, the match is incomplete rather than exact."
Austin_US,34,42,Provide free or reduced-price bicycles and bicycle training for communities of color and train police officers on bicycle laws and racial profiling.,Mitigation,sub,"Provide free or reduced-price bicycles and bicycle training, and train police on bicycle laws and racial profiling.",Resource Efficiency,individual,1,0.9655,True,False,False,"The extracted policy matches the ground-truth closely in scope, commitment, and mechanism. It includes both core components: providing free or reduced-price bicycles and bicycle training, and training police on bicycle laws and racial profiling. The only omission is the specific target population 'for communities of color,' but otherwise the substance is accurately captured with no contradiction or hallucination. Because the core commitment and delivery mechanisms are preserved, this merits a strong match."
Austin_US,35,43,Update the city's Sidewalk Plan and Urban Trails Plan with an emphasis on equity and meaningful community engagement.,Mitigation,sub,Update the Sidewalk Plan and Urban Trails Plan with an emphasis on equity and meaningful community engagement.,Resource Efficiency,individual,1,0.9672,True,False,False,"The extracted policy matches the ground-truth exactly in scope, commitment, and specificity. It includes the same action ('Update'), the same plans ('Sidewalk Plan and Urban Trails Plan'), and the same emphasis ('equity and meaningful community engagement'). No details are omitted or altered."
Austin_US,36,44,"Actively promote remote work, telework, and flexible commute policies to maintain and further reduce single-occupancy vehicle trips.",Mitigation,sub,"Promote remote work, telework, and flexible commute policies to reduce single-occupancy vehicle trips, including a City telework participation target of at least 85% of eligible employees.",Resource Efficiency,individual,0,0.8922,False,False,False,"The extracted policy matches the core intent of the ground-truth: promoting remote work, telework, and flexible commute policies to reduce single-occupancy vehicle trips. However, it adds a specific City telework participation target of at least 85% of eligible employees that is not present in the ground-truth and cannot be verified against the source excerpt, which was not provided. Because the main policy direction is correct but includes unsupported added specificity, this is directionally correct but imprecise rather than an exact match."
Austin_US,38,45,"By 2030, electrify 40% of total vehicle miles traveled in Austin and ensure electric vehicle ownership is culturally, geographically, and economically diverse.",Mitigation,parent,"By 2030, electrify 40% of total vehicle miles traveled in Austin and ensure EV ownership is culturally, geographically, and economically diverse.",Mitigation,individual,1,0.9867,True,False,True,"The extracted policy matches the ground-truth exactly in scope, target, deadline, and equity condition. It preserves the quantified target (40% of total vehicle miles traveled), the deadline (by 2030), the location (Austin), and the diversity commitment across cultural, geographic, and economic dimensions. The abbreviation 'EV' for 'electric vehicle' does not change meaning."
Austin_US,39,46,"Complete an Electric Vehicle Community Needs Assessment to identify mobility, electrification, and justice needs and inform an EV adoption growth plan.",Mitigation,sub,Complete an EV Community Needs Assessment to inform an EV adoption growth plan supported by communications and incentives.,Mitigation,individual,0,0.8637,False,False,True,"The extracted policy matches the core action and purpose: completing an EV Community Needs Assessment to inform an EV adoption growth plan. This aligns closely with the ground truth. However, it omits important specificity from the ground truth about identifying mobility, electrification, and justice needs, and instead adds unsupported elements ('supported by communications and incentives') that are not in the ground-truth statement. Because the main commitment is correct but key scope details are missing and extra mechanism language is introduced, this is directionally correct but imprecise."
Austin_US,40,47,"Collaborate with community partners to create inclusive, accessible incentives for buying or leasing electric vehicles, prioritizing low-income communities, communities of color, and areas with limited transit access.",Mitigation,sub,"Create inclusive and accessible incentives for buying or leasing EVs, prioritizing low-income communities and communities of color.",Mitigation,individual,0,0.8797,False,False,True,"The extracted policy matches the core intent of creating inclusive, accessible EV purchase/lease incentives and prioritizing low-income communities and communities of color. However, it omits two specific scope elements from the ground truth: collaboration with community partners as the delivery mechanism, and prioritization of areas with limited transit access. Because those details are missing, the extraction is directionally correct but less specific than the reference."
Austin_US,41,48,Partner with mobility authorities to offer reduced or eliminated toll rates for low-income communities and communities of color who drive EVs from the Eastern Crescent to central Austin.,Mitigation,sub,Offer reduced or eliminated toll rates for low-income communities and communities of color who drive EVs from the Eastern Crescent to central Austin.,Mitigation,individual,1,0.9086,True,False,True,"The extracted policy matches the ground-truth policy almost exactly in scope, target population, benefit, and geographic focus: reduced or eliminated toll rates for low-income communities and communities of color who drive EVs from the Eastern Crescent to central Austin. The only omission is the delivery mechanism 'Partner with mobility authorities,' but the core commitment is preserved with high specificity and no contradiction."
Austin_US,42,49,Create an electric bike and car-sharing program centered on low-income communities and communities of color to provide low-cost zero-emissions mobility.,Mitigation,sub,Create an electric bike and car-sharing program centered on low-income communities and communities of color.,Mitigation,individual,0,0.9655,False,False,True,"The extracted policy matches the core scope and target communities of the ground-truth policy, but it omits the specific purpose/mechanism of providing 'low-cost zero-emissions mobility.' With no source excerpt provided, this is directionally correct but less specific than the reference policy."
Austin_US,43,50,"Encourage public sector fleets in the Austin-Round Rock-San Marcos region to commit to buying 100% electric vehicles when available, cost-competitive, and operationally suitable.",Mitigation,sub,"Encourage public sector fleets across the metro area to commit to buying 100% electric vehicles when available, cost-competitive, and operationally suitable.",Mitigation,individual,1,0.8487,True,False,True,"The extracted policy matches the ground-truth closely in scope, commitment, and specificity. It preserves the same action ('Encourage public sector fleets'), the same commitment ('commit to buying 100% electric vehicles'), and the same conditions ('when available, cost-competitive, and operationally suitable'). The only difference is geographic phrasing ('across the metro area' vs. 'in the Austin-Round Rock-San Marcos region'), which is directionally equivalent and does not materially alter the policy intent."
Austin_US,44,51,"By 2030, transition 100% of gig, rideshare, public health, and delivery vehicle fleets to electric, beginning with private fleets in the Eastern Crescent using pilots, support, regulation, incentives, and education.",Mitigation,sub,"By 2030, transition 100% of gig, rideshare, public health, and delivery vehicle fleets to electric, starting with private fleets in the Eastern Crescent.",Mitigation,individual,0,0.9731,False,False,True,"The extracted policy matches the main target and deadline exactly: 100% electrification of gig, rideshare, public health, and delivery fleets by 2030, and it correctly includes the starting focus on private fleets in the Eastern Crescent. However, it omits key delivery mechanisms present in the ground truth—pilots, support, regulation, incentives, and education—which reduces specificity about how the transition will be implemented. With no source excerpt provided to verify wording, this is best graded as directionally correct but incomplete rather than a full match."
Austin_US,45,52,"By 2030, develop an equitably distributed mix of level 1, level 2, and DC fast charging infrastructure sufficient to accommodate 40% of total vehicle miles traveled in the city.",Mitigation,parent,"By 2030, provide an equitably distributed mix of EV charging infrastructure sufficient to accommodate 40% of vehicle miles traveled, equivalent to 226 MW of load and more than 37,000 charging ports.",Mitigation,individual,0,0.8139,False,False,True,"The extracted policy matches the core commitment and deadline: by 2030, an equitably distributed EV charging network sufficient to support 40% of vehicle miles traveled. However, it omits an important specificity from the ground truth: the required mix of level 1, level 2, and DC fast charging infrastructure. It also changes the verb from 'develop' to 'provide,' which is close but slightly less exact, and adds quantitative details (226 MW, 37,000 ports) that are not in the ground-truth statement and cannot be verified against the source excerpt. Overall, it is directionally correct but not a complete match on scope and mechanism."
Austin_US,46,53,"Continue to incentivize EV charging installation by the city, businesses, manufacturers, and third parties to create a low-cost, reliable network accessible to all.",Mitigation,sub,"Continue incentivizing EV charging installation by public and private actors to create a convenient, reliable, low-cost network accessible to all.",Mitigation,individual,1,0.9085,True,False,True,"The extracted policy closely matches the ground-truth in scope and commitment. It preserves the core action ('continue incentivizing EV charging installation'), the delivery actors ('public and private actors' as a reasonable compression of city, businesses, manufacturers, and third parties), and the intended outcome ('a reliable, low-cost network accessible to all'). 'Convenient' is an added but non-conflicting descriptor. There are no quantified targets or deadlines in the ground truth, so none are missing. Overall this is an accurate paraphrase rather than a vague or contradictory extraction."
Austin_US,47,54,"By 2030, build a network of intelligent charging that supports grid reliability, resilience, efficiency, lower emissions, accessibility, and lower costs, and incentivize internet-connected charging infrastructure.",Mitigation,sub,"Incentivize internet-connected smart charging infrastructure to support grid reliability, resilience, efficiency, emissions reduction, accessibility, and lower costs.",Mitigation,individual,0,0.8448,False,False,True,"The extracted policy matches the core mechanism and outcomes: incentivizing internet-connected/smart charging infrastructure to support grid reliability, resilience, efficiency, lower emissions, accessibility, and lower costs. However, it omits the explicit deadline and broader commitment in the ground truth: 'By 2030, build a network of intelligent charging.' Because the time-bound target and build-network commitment are missing, the extraction is directionally correct but less specific and weaker in commitment."
Austin_US,48,55,Adopt new energy and building codes that address future EV charging needs and lower barriers to installing charging infrastructure more equitably.,Mitigation,sub,Adopt new energy and building codes that simplify EV charging deployment and lower barriers to installation.,Mitigation,individual,0,0.9152,False,False,True,"The extracted policy matches the general intent of the ground-truth: adopting new energy and building codes to reduce barriers to EV charging installation. However, it omits two important specifics from the ground-truth: (1) that the codes should address future EV charging needs, and (2) that barriers should be lowered more equitably. Because the core direction is correct but key scope/details are missing, this is directionally correct but less specific."
