location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Austin_US,individual,,"Strategy 4: Local carbon reduction projects, carbon dioxide removal, and carbon offsets","Reducing all fossil fuel usage and direct greenhouse gas emissions to zero will be difficult in the foreseeable future and may be considered prohibitively expensive. Purchasing lower-cost carbon offsets - sometimes called 'carbon credits' - may be an option to cancel out direct emissions to achieve the net-zero greenhouse gas emissions target by 2040. For the use of carbon offsets in local climate action efforts, we have created the following definitions and guidance:","## Strategy 4: Local carbon reduction projects, carbon dioxide removal, and carbon offsets",Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,direct,
Austin_US,parent,,Strategy 1: Ensure benefits flow to low-income communities and communities of color,"Pursue a comprehensive energy poverty mitigation strategy by partnering with trusted community organizations, affordable housing developers, and schools in equitable outreach and program development. Programs should focus on energy burden reduction, improved air quality, neighborhood resilience during extreme weather, and increased passive survivability of buildings. This will ensure that the benefits of repair, energy conservation, and renewable energy incentives and programs flow to low-income communities and communities of color.",## Strategy 1: Ensure benefits flow to low-income communities and communities of color,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Resource Efficiency,False,indirect,
Austin_US,sub,Strategy 1: Ensure benefits flow to low-income communities and communities of color,Create partnerships and work with any future Community Climate Ambassador cohorts to gain feedback and insights on improving program accessibility. Support and expand upon existing low-income weatherization programs.,Create partnerships and work with any future Community Climate Ambassador cohorts to gain feedback and insights on improving program accessibility. Support and expand upon existing low-income weatherization programs.,## Strategy 1: Ensure benefits flow to low-income communities and communities of color,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,direct,
Austin_US,sub,Strategy 1: Ensure benefits flow to low-income communities and communities of color,Support and collaborate on initiatives to advance neighborhood preparedness efforts and share resources on repair and recovery programs. Educate property managers and tenants on the benefits of weatherization and how to maintain building operations during disaster events.,Support and collaborate on initiatives to advance neighborhood preparedness efforts and share resources on repair and recovery programs. Educate property managers and tenants on the benefits of weatherization and how to maintain building operations during disaster events.,## Strategy 1: Ensure benefits flow to low-income communities and communities of color,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,individual,,Strategy 2: Enhance understanding of energy consumption,"Enhance resident and building owner understanding of energy savings opportunities, benefits, and climate impacts of energy consumption. This will be done through direct outreach, culturally relevant communications, expanding benchmarking requirements for all existing buildings, and better access to energy and water data.",## Strategy 2: Enhance understanding of energy consumption,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,direct,
Austin_US,parent,,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings","Achieve goal milestones for net-zero carbon buildings through new building energy codes, amendments, and other methods. Engage owners and operators of existing buildings to decarbonize through incentives and education for contractors and occupants. Collaborate with local utilities to implement equitable emission reduction strategies.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,direct,
Austin_US,sub,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings","For new construction and major building renovations, incentives, education, or code amendments will enable a high level of energy efficiency, building systems and appliance electrification, peak-load shifting, microgrids, and distributed generation.","Achieve goal milestones for net-zero carbon buildings through new building energy codes, amendments, and other methods. Engage owners and operators of existing buildings to decarbonize through incentives and education for contractors and occupants. Collaborate with local utilities to implement equitable emission reduction strategies.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings","Energy efficiency will be a primary strategy for existing buildings to help reduce energy burden and greenhouse gas emissions, complemented by grid stabilization and equitable rate structures. On-site renewable energy, reducing energy demand, smart building technologies, gas-to-electric equipment replacement, and other natural gas emissions reduction measures will further decarbonize existing buildings.","Energy efficiency will be a primary strategy for existing buildings to help reduce energy burden and greenhouse gas emissions, complemented by grid stabilization and equitable rate structures. On-site renewable energy, reducing energy demand, smart building technologies, gas-to-electric equipment replacement, and other natural gas emissions reduction measures will further decarbonize existing buildings.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,direct,
Austin_US,sub,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings","Equitable natural gas emission reduction strategies may include but are not limited to renewable natural gas, expanded energy efficiency programs, system leak detection and reduction, and other new technologies and programs.","Achieve goal milestones for net-zero carbon buildings through new building energy codes, amendments, and other methods. Engage owners and operators of existing buildings to decarbonize through incentives and education for contractors and occupants. Collaborate with local utilities to implement equitable emission reduction strategies.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,indirect,
Austin_US,sub,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Offer incentives to HVAC and water heater distributors and retailers that make lower-carbon options like heat pumps and heat pump water heaters the cheapest options without additional paperwork burden on consumers and business owners.,"Achieve goal milestones for net-zero carbon buildings through new building energy codes, amendments, and other methods. Engage owners and operators of existing buildings to decarbonize through incentives and education for contractors and occupants. Collaborate with local utilities to implement equitable emission reduction strategies.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Specific action item listed under a named Strategy ('How we'll get there').,Adaptation,False,indirect,
Austin_US,sub,"Strategy 3: Achieve energy-efficient, net-zero carbon buildings","Ensure all new programs are created with equity principles, are guided by community input, and value cultural differences. Collaborate with affordable housing developers, publicserving entities, and small businesses to prioritize net-zero carbon buildings in low-income communities and communities of color. Pursue ways to expand energy services, such as weatherization, to best serve all multi-family residents.","Ensure all new programs are created with equity principles, are guided by community input, and value cultural differences. Collaborate with affordable housing developers, publicserving entities, and small businesses to prioritize net-zero carbon buildings in low-income communities and communities of color. Pursue ways to expand energy services, such as weatherization, to best serve all multi-family residents.","## Strategy 3: Achieve energy-efficient, net-zero carbon buildings",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,direct,
Austin_US,parent,,Strategy 4: Ensure equitable workforce development for emerging technologies,"Prioritize investment in local emissions reduction and create equitable workforce development and training opportunities for emerging technologies by partnering with local unions, education, and advocacy organizations that serve low-income communities and communities of color. Increasing these opportunities can positively impact families, aid in relationship building, and support community capacity to drive decision-making in future projects and programs.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,direct,
Austin_US,sub,Strategy 4: Ensure equitable workforce development for emerging technologies,"Develop workforce opportunities by partnering with local universities and schools, such as Huston-Tillotson University, Austin Community College, Texas State Technical College, and the Career and Technical Education Program at Austin Independent School District, as well as local unions and advocacy organizations.","Prioritize investment in local emissions reduction and create equitable workforce development and training opportunities for emerging technologies by partnering with local unions, education, and advocacy organizations that serve low-income communities and communities of color. Increasing these opportunities can positively impact families, aid in relationship building, and support community capacity to drive decision-making in future projects and programs.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Ensure equitable workforce development for emerging technologies,"Pursue partnerships and support from local clean technology companies to help create internships, apprenticeships, training, and employment opportunities for individuals.","Prioritize investment in local emissions reduction and create equitable workforce development and training opportunities for emerging technologies by partnering with local unions, education, and advocacy organizations that serve low-income communities and communities of color. Increasing these opportunities can positively impact families, aid in relationship building, and support community capacity to drive decision-making in future projects and programs.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Ensure equitable workforce development for emerging technologies,"Expand repair programs that serve residents most in need, such as the elderly and those with disabilities, by increasing workforce and organizational capacity. Programs should ensure the health, habitability, and compliance of affordable housing and multi-family units.","Expand repair programs that serve residents most in need, such as the elderly and those with disabilities, by increasing workforce and organizational capacity. Programs should ensure the health, habitability, and compliance of affordable housing and multi-family units.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Ensure equitable workforce development for emerging technologies,Consider scholarships to help with training for low-income communities.,"Prioritize investment in local emissions reduction and create equitable workforce development and training opportunities for emerging technologies by partnering with local unions, education, and advocacy organizations that serve low-income communities and communities of color. Increasing these opportunities can positively impact families, aid in relationship building, and support community capacity to drive decision-making in future projects and programs.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Ensure equitable workforce development for emerging technologies,"For affordable housing and other City-owned, operated, or funded properties, create or participate in a local or state bulk purchasing program. This will help secure volume price discounts on lower-carbon technologies, such as heat pumps, heat pump water heaters, solar photovoltaic and solar thermal systems, battery storage systems, etc. Explore opportunities with suppliers to pass on discounted pricing to area residents and businesses. By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","For affordable housing and other City-owned, operated, or funded properties, create or participate in a local or state bulk purchasing program. This will help secure volume price discounts on lower-carbon technologies, such as heat pumps, heat pump water heaters, solar photovoltaic and solar thermal systems, battery storage systems, etc. Explore opportunities with suppliers to pass on discounted pricing to area residents and businesses.",## Strategy 4: Ensure equitable workforce development for emerging technologies,Specific action item listed under a named Strategy ('How we'll get there').,Adaptation,True,direct,
Austin_US,individual,,Strategy 1: Capture and destroy old refrigerants,"Develop a refrigerant destruction program that places a price on older high ozone-depleting substances and global warming potential (GWP) refrigerants. The program could be run by the City or a contractor, increasing the capture of old refrigerants and safely destroying harmful gases.",## Strategy 1: Capture and destroy old refrigerants,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,indirect,
Austin_US,individual,,Strategy 2: Improve building codes to encourage cleaner refrigerants,"Closely follow developments in revised building codes that allow the use of low and no GWP refrigerants, such as California's state building code changes and U.S. Green Building Council ® policies, and move forward with code amendments and other local action as soon as feasible.",## Strategy 2: Improve building codes to encourage cleaner refrigerants,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,indirect,
Austin_US,individual,,Strategy 3: Create incentives for leak detection and repair,"## Strategy 3: Create incentives for leak detection and repair Partner with grocery stores, convenience stores, restaurants, restaurant supply companies, refrigerated warehouses, and HVAC tune-up and repair companies to create an incentive for designing and tracking refrigerant leak detection, prevention, and repair. Regularly maintaining units and repairing leaks can help prevent leakage during disasters such as flooding and windstorms. How we'll get there: - Ensure incentives can engage a diversity of sectors and business sizes in participation.",## Strategy 3: Create incentives for leak detection and repair,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,peripheral,
Austin_US,individual,,Strategy 4: Awareness and training for HVAC service providers,"## Strategy 4: Awareness and training for HVAC service providers Create an awareness, education, and training campaign for local HVAC service providers, building owners, operators, inspectors, and maintenance leads on the importance of refrigerant management and strategies for leak detection, prevention, and repair. How we'll get there: - Ensure training and education are provided in multiple languages and are accessible to workers of color in this industry. - Approach stakeholders with empathy and emphasize the importance and benefits of this work.",## Strategy 4: Awareness and training for HVAC service providers,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,indirect,
Austin_US,individual,,Strategy 5: Reduce the volume of refrigerants,"## Strategy 5: Reduce the volume of refrigerants Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP. How we'll get there: - Ensure codes and incentives that favor passive design, reduction, and efficiency are expanded and prioritized. - Educate stakeholders on best practices for and highlight examples in culturally inclusive marketing and communications.",## Strategy 5: Reduce the volume of refrigerants,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,indirect,
Austin_US,parent,,Strategy 1: Lead by example through design and construction standards,"In partnership with other cities and states, develop City of Austin design and construction specifications and purchasing agreements to result in healthy, low-carbon buildings. For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects. Purchasing policies should be structured to promote building product transparency and preferred outcomes.",## Strategy 1: Lead by example through design and construction standards,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,peripheral,
Austin_US,sub,Strategy 1: Lead by example through design and construction standards,"For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects. Purchasing policies should be structured to promote building product transparency and preferred outcomes.","For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects. Purchasing policies should be structured to promote building product transparency and preferred outcomes.",## Strategy 1: Lead by example through design and construction standards,Specific action item listed under a named Strategy ('How we'll get there').,Resource Efficiency,False,peripheral,Mitigation
Austin_US,sub,Strategy 1: Lead by example through design and construction standards,"Ensure healthy building strategies and certifications are prioritized in community centers, libraries, and other community","## How we'll get there: - For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects. Purchasing policies should be structured to promote building product transparency and preferred outcomes. - Ensure healthy building strategies and certifications are prioritized in community centers, libraries, and other community",## Strategy 1: Lead by example through design and construction standards,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,parent,,Strategy 2: Incentivize lower-carbon materials,"Enhance and integrate lower-carbon building materials and deconstruction practices into City incentive programs, like the expedited permitting process and Austin Energy's Green Building program, to transition voluntary design guidance into planning and development agreements over time. Develop an embodied carbon baseline to measure success effectively. Since this is a new initiative, education and actionable information about the embodied carbon of local building materials are under development.",## Strategy 2: Incentivize lower-carbon materials,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,peripheral,
Austin_US,sub,Strategy 2: Incentivize lower-carbon materials,"Develop an embodied carbon baseline to measure success effectively. Since this is a new initiative, education and actionable information about the embodied carbon of local building materials are under development. A push for transparency and gathering more information is the important first step.","Develop an embodied carbon baseline to measure success effectively. Since this is a new initiative, education and actionable information about the embodied carbon of local building materials are under development. A push for transparency and gathering more information is the important first step.",## Strategy 2: Incentivize lower-carbon materials,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 2: Incentivize lower-carbon materials,Consider feasibility and cost to determine the most effective pathways to stimulate voluntary action.,"Consider feasibility and cost to determine the most effective pathways to stimulate voluntary action. In addition to low-carbon materials, consider ways to incentivize design for durability and plans that include material capture for recycling and reuse. Consider the health impacts of toxic and hazardous materials, particularly during natural disasters.",## Strategy 2: Incentivize lower-carbon materials,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 2: Incentivize lower-carbon materials,"In addition to low-carbon materials, consider ways to incentivize design for durability and plans that include material capture for recycling and reuse. Consider the health impacts of toxic and hazardous materials, particularly during natural disasters.","In addition to low-carbon materials, consider ways to incentivize design for durability and plans that include material capture for recycling and reuse. Consider the health impacts of toxic and hazardous materials, particularly during natural disasters.",## Strategy 2: Incentivize lower-carbon materials,Specific action item listed under a named Strategy ('How we'll get there').,Resource Efficiency,False,peripheral,Mitigation
Austin_US,sub,Strategy 2: Incentivize lower-carbon materials,Invest in culturally relevant marketing to highlight success cases and drive participation.,"## How we'll get there: - Develop an embodied carbon baseline to measure success effectively. Since this is a new initiative, education and actionable information about the embodied carbon of local building materials are under development. A push for transparency and gathering more information is the important first step.",## Strategy 2: Incentivize lower-carbon materials,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,True,peripheral,
Austin_US,individual,,Strategy 3: Educate stakeholders on materials best practices,"## Strategy 3: Educate stakeholders on materials best practices Create a performance framework and educational programming for industry professionals and the general public, focusing on low-income communities and communities of color, to reduce the lifecycle and negative health impacts of building materials and construction practices. The Lifecycle of a Building Raw Material Extraction",## Strategy 3: Educate stakeholders on materials best practices,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,peripheral,
Austin_US,parent,,Strategy 4: Stimulate decarbonization with local producers installation,"Prioritize partnerships within local materials markets to decarbonize high-impact materials, specifically glass, steel, aluminum, concrete, drywall, insulation, and carpet. Leverage and align with existing local and national efforts to create equitable outcomes in materials decarbonization and look for opportunities for coworking and collaboration among businesses. Encourage the growth of local businesses that can create building materials from current construction, manufacturing, and municipal sources.",## Strategy 4: Stimulate decarbonization with local producers installation,Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Stimulate decarbonization with local producers installation,Leverage and align with existing local and national efforts to create equitable outcomes in materials decarbonization and look for opportunities for coworking and collaboration among businesses.,"Leverage and align with existing local and national efforts to create equitable outcomes in materials decarbonization and look for opportunities for coworking and collaboration among businesses. Encourage the growth of local businesses that can create building materials from current construction, manufacturing, and municipal sources. By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",## Strategy 4: Stimulate decarbonization with local producers installation,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,Strategy 4: Stimulate decarbonization with local producers installation,"Encourage the growth of local businesses that can create building materials from current construction, manufacturing, and municipal sources. By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","Encourage the growth of local businesses that can create building materials from current construction, manufacturing, and municipal sources. By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",## Strategy 4: Stimulate decarbonization with local producers installation,Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,parent,,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances. Collect, analyze, and respond to demographic data on incentive program participation. Gather input on program experience, including low-income residents' experience with My ATX Water.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Resource Efficiency,False,indirect,
Austin_US,sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Collect, analyze, and respond to demographic data on incentive program participation.","Collect, analyze, and respond to demographic data on incentive program participation. Gather input on program experience, including low-income residents' experience with My ATX Water. Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,True,peripheral,
Austin_US,sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Gather input on program experience, including low-income residents' experience with My ATX Water.","Gather input on program experience, including low-income residents' experience with My ATX Water. Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events. Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events.,"Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events. Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,"Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs","Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.","## How we'll get there: - Collect, analyze, and respond to demographic data on incentive program participation. - Gather input on program experience, including low-income residents' experience with My ATX Water. - Discuss the benefits of automated tracking systems in helping with leak awareness and insurance claims during disaster events.","## Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",Specific action item listed under a named Strategy ('How we'll get there').,Resource Efficiency,False,indirect,
Austin_US,parent,,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.,"## Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Named strategy/initiative in the plan; qualifies as a policy umbrella because it commits the City/community to a defined intervention area and is paired with implementation actions in many cases.,Resource Efficiency,False,indirect,
Austin_US,sub,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria","Undertake equity assessments of program design to identify and recommend strategies to extend eligibility to multi-family properties, modify existing leak repair programs, streamline application processes, and increase outreach to qualified customers not currently enrolled in these programs.",Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.,"## Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
Austin_US,sub,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Create partnerships across City departments and with community organizations to enhance workforce development opportunities in water and green jobs.,Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.,"## Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",Specific action item listed under a named Strategy ('How we'll get there').,Mitigation,False,peripheral,
