role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
individual,,We will use carbon offsets or carbon dioxide removal to cancel out any remaining emissions by 2040.,"emissions as much as possible and then employ carbon offsets or carbon dioxide removal to cancel out any remaining emissions. Carbon offsets should be used as a last resort and not be used to achieve more than 10% of the goal. See Overarching Strategy 4: Local carbon reduction projects, carbon dioxide removal, and carbon offsets to learn more about these strategies.

## Achieving Net-Zero Greenhouse Gas Emissions

<!-- image -->

Reaching net-zero greenhouse gas emissions means the Austin community will implement the strategies in this plan to reduce our direct emissions as much as possible.",EMISSIONS,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,41  It serves as a sobering reminder of the monumental transition that still needs to take place to avert the worst impacts of global climate change.,"missions rate, it was sorted into the typology with the most rapid decline in emissions. According to C40 Cities' logic, since Austin is a wealthy city with high greenhouse gas emissions per capita, it should be able and dutybound to reduce emissions quickly compared to other global cities. 40

The UN Environmental Programme Gap Report painted a dire picture for limiting global emissions to 2.7°F (1.5°C) or even 3.6°F (2.0°C).",AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Resource Efficiency,False,direct,
individual,,"2040 Net-zero Trajectory L- 0.7м Biking, or Walking

2025

2030

2035

2040

<!-- image -->

Current projections show that if all the strategies in the Climate Equity Plan are adopted, greenhouse gas emissions will still remain above the emissions target line.","t-Zero Carbon

Buildings

Current

63%

&lt;1%

Goal

93%

25%

After the plan's 2030 goals were established, staff modeled the impact of reaching those goals on future emissions over the next ten years. The modeling includes aggressive but likely estimates on how reaching our targets would reduce fossil fuel usage and greenhouse gas emissions. The chart below shows the potential cumulative impact of meeting all 2030 goals proposed in this plan compared to the new net-zero by 2040 goal.",AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Resource Efficiency,False,direct,Mitigation
individual,,The largest reduction from this baseline will come from Austin Energy's 2030 Resource Plan.,"ting all 2030 goals proposed in this plan compared to the new net-zero by 2040 goal. Electric Vehicle Miles Traveled 1% 40%

## Greenhouse Gas Emissions Reduction from Baseline Projections vs. 2040 Net-zero Trajectory L- 0.7м Biking, or Walking

2025

2030

2035

2040

<!-- image -->

Current projections show that if all the strategies in the Climate Equity Plan are adopted, greenhouse gas emissions will still remain above the emissions target line.",AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,peripheral,
individual,,This will create a projected 34% annual reduction in greenhouse gas emissions by 2030 as the carbon intensity of Austin Energy's electricity generation decreases.,"c Vehicle Miles Traveled 1% 40%

## Greenhouse Gas Emissions Reduction from Baseline Projections vs. 2040 Net-zero Trajectory L- 0.7м Biking, or Walking

2025

2030

2035

2040

<!-- image -->

Current projections show that if all the strategies in the Climate Equity Plan are adopted, greenhouse gas emissions will still remain above the emissions target line. The graph uses a 'business as usual' baseline, which assumes future electricity demand is being met with the current Austin Energy resource mix.",AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,The goal of 40% of all vehicle miles traveled by EVs in 2030 will require a transformation of the auto industry and exponential growth in EV sales over the next decade.,Austin Energy's electricity generation decreases. Other notable decreases come from building decarbonization strategies and refrigerant leakage reduction in our community. The long-term priority for reducing emissions in the transportation sector is to increase transit and people-powered transportation.,AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,peripheral,
individual,,"However, even if we reach all the goals in our individual strategies, we don't project that we will meet our 2030 emissions target.","reduced traffic congestion. However, the most scalable short-

Metric Tons COze

term solution is to electrify single-occupancy vehicles, which are currently necessary to get around our city. The goal of 40% of all vehicle miles traveled by EVs in 2030 will require a transformation of the auto industry and exponential growth in EV sales over the next decade.",AUSTIN CLIMATE EQUITY PLAN / 3,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
parent,,Strategy 1: Green jobs and entrepreneurship,"AUSTIN CLIMATE EQUITY PLAN / 4

III. OVERARCHING STRATEGIES

6 *

this olan. expand

While creating the Climate Equity Plan, a few issues arose across Advisory Groups that didn't fit in one category but are essential to the plan's success. Climate change and equity are massive challenges, and to meaningfully reduce our emissions while creating benefits for those who need it most, we need to think creatively.",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Nature-Based Solutions,False,direct,
sub,Strategy 1: Green jobs and entrepreneurship,Ensure an adequately educated workforce to install and maintain new and existing green technologies and solutions through a skill-up training program specifically focused on low-,"## Strategy 1: Green jobs and entrepreneurship

<!-- image -->

<!-- image -->

<!-- image -->

Create green jobs and entrepreneurship opportunities that advance the goals of this plan, expand economic opportunity and inclusion, and build agency and decision-making power in low-income communities and communities of color.

## How we'll get there:

- Ensure an adequately educated workforce to install and maintain new and existing green technologies and solutions through a skill-up training program specifically focused on low-
- income communities and communities of color. This may include green infrastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include consid",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Green jobs and entrepreneurship,"income communities and communities of color. This may include green infrastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.","## Strategy 1: Green jobs and entrepreneurship

<!-- image -->

<!-- image -->

<!-- image -->

Create green jobs and entrepreneurship opportunities that advance the goals of this plan, expand economic opportunity and inclusion, and build agency and decision-making power in low-income communities and communities of color.

## How we'll get there:

- Ensure an adequately educated workforce to install and maintain new and existing green technologies and solutions through a skill-up training program specifically focused on low-
- income communities and communities of color. This may include green infrastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Nature-Based Solutions,False,direct,
sub,Strategy 1: Green jobs and entrepreneurship,Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.,"sion-making power in low-income communities and communities of color.

## How we'll get there:

- Ensure an adequately educated workforce to install and maintain new and existing green technologies and solutions through a skill-up training program specifically focused on low-
- income communities and communities of color. This may include green infrastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.
- Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.
- Invest in local green businesses and target financial support for small businesses owned by people of color.
- Develop initia",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Green jobs and entrepreneurship,Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.,"a skill-up training program specifically focused on low-
- income communities and communities of color. This may include green infrastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.
- Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.
- Invest in local green businesses and target financial support for small businesses owned by people of color.
- Develop initiatives and programs to support and grow a network of entrepreneurs and executives of color.",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Green jobs and entrepreneurship,Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.,"rastructure, solar installation, renewable natural gas and hydrogen processing, water reuse or innovative mechanical systems, EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.
- Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.
- Invest in local green businesses and target financial support for small businesses owned by people of color.
- Develop initiatives and programs to support and grow a network of entrepreneurs and executives of color. Photo: Green Union Jobs

<!-- image -->",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Green jobs and entrepreneurship,Invest in local green businesses and target financial support for small businesses owned by people of color.,"EV charging station installation, design and repair to reduce waste, urban agriculture, beautification, placemaking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.
- Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.
- Invest in local green businesses and target financial support for small businesses owned by people of color.
- Develop initiatives and programs to support and grow a network of entrepreneurs and executives of color. Photo: Green Union Jobs

<!-- image -->",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
sub,Strategy 1: Green jobs and entrepreneurship,Develop initiatives and programs to support and grow a network of entrepreneurs and executives of color.,"aking, etc.
- Ensure permanent career pathways that pay a living wage rather than temporary jobs. Include considerations for people who were formerly incarcerated and childcare services to ensure accessibility for working parents.
- Develop new workforce skills and job readiness to provide a ladder of opportunities and entry into a skilled workforce pipeline.
- Recruit from local communities of color to ensure diverse and equitable participation in all levels of green jobs sectors.
- Invest in local green businesses and target financial support for small businesses owned by people of color.
- Develop initiatives and programs to support and grow a network of entrepreneurs and executives of color. Photo: Green Union Jobs

<!-- image -->",AUSTIN CLIMATE EQUITY PLAN / 4,Specific implementation action listed under a named strategy; treated as a sub-policy.,Mitigation,False,peripheral,
parent,,Strategy 2: Prioritize local community initiatives,"AUSTIN CLIMATE EQUITY PLAN / 4

6

tit

- Build upon the recent Austin Civilian Conservation Corps initiative to foster partnerships with nonprofit organizations to recruit and train economically disadvantaged community members.

## Strategy 2: Prioritize local community initiatives

<!-- image -->

Recognize and support existing community-led organizations, businesses, and programs that can help achieve the goals in this plan while building a green and just economy and culture. Lift up these initiatives as models and support new efforts that prioritize local investment, design out waste and pollution, promote the local exchange of ideas, goods, and services, and restore our people, land, water, and air to full health. This strategy supports the concept of a circular economy that designs out waste and keeps materials and",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,False,indirect,
parent,,Strategy 3: Regional collaboration,"ecognize and support existing community-led organizations, businesses, and programs that can help achieve the goals in this plan while building a green and just economy and culture. Lift up these initiatives as models and support new efforts that prioritize local investment, design out waste and pollution, promote the local exchange of ideas, goods, and services, and restore our people, land, water, and air to full health. This strategy supports the concept of a circular economy that designs out waste and keeps materials and products circulating in productive use for as long as possible.

## Strategy 3: Regional collaboration

<!-- image -->

Create a Texas Climate Collaborative linking elected officials, City staff, and utility staff working to implement recently adopted climate plans in San Antonio, Houston, Dallas, and Austin.",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Resource Efficiency,False,direct,
parent,,"Strategy 4: Local carbon reduction projects, carbon dioxide removal, and carbon offsets","rnments: Travis, Williamson, Hays, Bastrop, and Caldwell. The group should focus on lessons learned from specific implementation and big picture issues like aggregating demand for new technology and statewide policy changes. Leverage existing networks, such as C40 Cities, Climate Mayors, Urban Sustainability Directors Network, or the SPEER City Efficiency Leadership Council.",AUSTIN CLIMATE EQUITY PLAN / 4,Named strategy/initiative with implementation actions listed under 'How we'll get there' qualifies as an umbrella policy.,Mitigation,False,direct,Nature-Based Solutions
individual,,"## Strategy 3: Regional collaboration

<!-- image -->

Create a Texas Climate Collaborative linking elected officials, City staff, and utility staff working to implement recently adopted climate plans in San Antonio, Houston, Dallas, and Austin.","Recognize and support existing community-led organizations, businesses, and programs that can help achieve the goals in this plan while building a green and just economy and culture. Lift up these initiatives as models and support new efforts that prioritize local investment, design out waste and pollution, promote the local exchange of ideas, goods, and services, and restore our people, land, water, and air to full health. This strategy supports the concept of a circular economy that designs out waste and keeps materials and products circulating in productive use for as long as possible.

## Strategy 3: Regional collaboration

<!-- image -->

Create a Texas Climate Collaborative linking elected officials, City staff, and utility staff working to implement recently adopted climate plans in San Antonio, Houston, Dallas, and Austin.",AUSTIN CLIMATE EQUITY PLAN / 4,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,This 10% should be reserved for sectors where emission reductions are cost-prohibitive or impossible to reduce with existing technology.,"al emissions following the goals set in this plan by investing in local carbon reduction projects in Austin that avoid direct emissions, focusing on creating local equity benefits and a vibrant collaboration between the community and the City. 2. Support carbon dioxide removal projects in the Austin-Round Rock-San Marcos area to sequester as much CO2 as possible.",AUSTIN CLIMATE EQUITY PLAN / 4,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Mitigation,False,direct,
individual,,"60  In addition to making recommendations to reduce energy use and burden, this plan also collaborated with water stakeholders to evaluate ways to further embed equity into water conservation strategies and","g safe and healthy indoor air quality in buildings is an important part of public health. As we advocate for selecting low-carbon materials and more efficient appliances, we should also consider their impacts on human health. It's also important to consider reducing energy and water costs in our community.",SUSTAINABLE BUILDINGS,"Contains a commitment verb plus quantifier (number, $, % or year), indicating a concrete policy commitment.",Resource Efficiency,False,indirect,
individual,,"By 2030, achieve net-zero carbon* for all new buildings and reduce emissions by 25% for existing buildings while lowering all natural gas-related emissions by 30%.","2030 Plan for low-income communities and communities of color. The plan calls for:

- 93% carbon-free generation by 2030, 100% by 2035
- 1,200 megawatts (MW) of conservation, including 225 MW of peak capacity
- 1% of retail sales per year in energy efficiency savings, at least 25,000 customer participants annually, 25% limited-income
- 375 MW of local solar, 200 MW of customer-sited solar
- Expand shared solar
- Provide moderate and limited-income customers preferential access to community solar
- 40 MW of local thermal storage
- Commitment to equity evaluation for programs

<!-- image -->

By 2030, achieve net-zero carbon* for all new buildings and reduce emissions by 25% for existing buildings while lowering all natural gas-related emissions by 30%.

* For this goal, net-zero carbon implies operational carbon, which refers to the CO 2 emitted from operations, such as lighting and heating, during the in-use phase of a building. A net-zero operational carbon building is highly efficient and entirely powered by on- or off-site renewable energy.

## Strategy 1: Ensure benefits flow to low-income communities and communities of color

Pursue a comprehensive energy poverty mitigation",AUSTIN CLIMATE EQUITY PLAN / 4,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Mitigation,False,direct,
individual,,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","housing and multi-family units.
- Consider scholarships to help with training for low-income communities.

- For affordable housing and other City-owned, operated, or funded properties, create or participate in a local or state bulk purchasing program. This will help secure volume price discounts on lower-carbon technologies, such as heat pumps, heat pump water heaters, solar photovoltaic and solar thermal systems, battery storage systems, etc. Explore opportunities with suppliers to pass on discounted pricing to area residents and businesses.

<!-- image -->

<!-- image -->

<!-- image -->

By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.

## Strategy 1: Capture and destroy old refrigerants

Develop a refrigerant destruction program that places a price on older high ozone-depleting substances and global warming potential (GWP) refrigerants.",AUSTIN CLIMATE EQUITY PLAN / 4,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Resource Efficiency,False,direct,Mitigation
individual,,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline*.","example by implementing a refrigerant leak detection, prevention, and repair program at City-owned facilities.

## Strategy 5: Reduce the volume of refrigerants

Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP. How we'll get there:

- Ensure codes and incentives that favor passive design, reduction, and efficiency are expanded and prioritized.
- Educate stakeholders on best practices for and highlight examples in culturally inclusive marketing and communications.

<!-- image -->

By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline*.

*The embodied carbon associated with the construction and materials must not exceed 500 kg CO2e/m 2 (~100 lbs. CO2e/sf) per project.

## Strategy 1: Lead by example through design and construction standards

In partnership with other cities and states, develop City of Austin design and construction specifications and purchasing agreements to result in healthy, low-carbon buildings.

## How we'll get there:

- For example, encourage lower-carbon building materials, whole",AUSTIN CLIMATE EQUITY PLAN / 4,"Quantified, time-bound target ('By YYYY') constitutes a policy commitment.",Mitigation,False,direct,
