location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Austin_US,parent,,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%. Globally, and especially in warm climates like Austin, refrigerants have played a critical role in modern life by enabling the comforts of air conditioning and refrigeration.",SUSTAINABLE BUILDINGS,This is a quantified 2030 greenhouse gas reduction target with specific refrigerant management sub-strategies.,Mitigation,False,direct,
Austin_US,sub,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.",Develop a refrigerant destruction program that prices older high-ODP and high-GWP refrigerants to increase capture and safe destruction.,"Develop a refrigerant destruction program that places a price on older high ozone-depleting substances and global warming potential (GWP) refrigerants. The program could be run by the City or a contractor, increasing the capture of old refrigerants and safely destroying harmful gases.",Strategy 1: Capture and destroy old refrigerants,This is a specific refrigerant destruction program with a price mechanism to reduce high-GWP gases.,Mitigation,True,direct,
Austin_US,sub,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.",Amend building codes or take other local action to allow and encourage low- and no-GWP refrigerants.,"Closely follow developments in revised building codes that allow the use of low and no GWP refrigerants, such as California's state building code changes and U.S. Green Building Council ® policies, and move forward with code amendments and other local action as soon as feasible. In the meantime, partner with organizations that are innovators in low to no GWP refrigerants and highlight successes in marketing efforts.",Strategy 2: Improve building codes to encourage cleaner refrigerants,This is a regulatory and market-development commitment to reduce refrigerant climate impacts through codes and local action.,Mitigation,False,direct,
Austin_US,sub,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","Create incentives for refrigerant leak detection, prevention, and repair in food, restaurant, warehouse, and HVAC sectors.","Partner with grocery stores, convenience stores, restaurants, restaurant supply companies, refrigerated warehouses, and HVAC tune-up and repair companies to create an incentive for designing and tracking refrigerant leak detection, prevention, and repair. Regularly maintaining units and repairing leaks can help prevent leakage during disasters such as flooding and windstorms.",Strategy 3: Create incentives for leak detection and repair,This is a defined incentive program to reduce refrigerant leakage; the disaster-leakage sentence adds an explicit resilience dimension.,Mitigation,True,direct,Adaptation
Austin_US,sub,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","Create refrigerant management awareness, education, and training for HVAC providers and building personnel, and lead by example at City facilities.","Create an awareness, education, and training campaign for local HVAC service providers, building owners, operators, inspectors, and maintenance leads on the importance of refrigerant management and strategies for leak detection, prevention, and repair. Lead by example by implementing a refrigerant leak detection, prevention, and repair program at City-owned facilities.",Strategy 4: Awareness and training for HVAC service providers,This is a specific training and City operations program to reduce refrigerant leakage.,Mitigation,False,direct,
Austin_US,sub,"By 2030, reduce community-wide greenhouse gas emissions from refrigerant leakage by 25%.","Reduce and prevent refrigerant use, especially high-GWP refrigerants, through design, codes, incentives, and efficiency measures.","Emphasize the link between design and refrigerant use by reducing and preventing the use of refrigerants to the extent possible, particularly those with high GWP. Ensure codes and incentives that favor passive design, reduction, and efficiency are expanded and prioritized.",Strategy 5: Reduce the volume of refrigerants,This is a specific policy to reduce refrigerant volumes and high-GWP refrigerant use through design and efficiency.,Mitigation,False,direct,Resource Efficiency
Austin_US,parent,,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.","By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline*. The embodied carbon associated with the construction and materials must not exceed 500 kg CO2e/m 2 (~100 lbs. CO2e/sf) per project.",SUSTAINABLE BUILDINGS,This is a quantified embodied-carbon target with a per-project carbon intensity threshold and sub-strategies.,Mitigation,False,direct,
Austin_US,sub,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.","Develop City design and construction specifications and purchasing agreements for healthy, low-carbon buildings.","In partnership with other cities and states, develop City of Austin design and construction specifications and purchasing agreements to result in healthy, low-carbon buildings. For example, encourage lower-carbon building materials, whole-building lifecycle analysis, healthy building certifications, and building reuse and deconstruction in City-funded projects.",Strategy 1: Lead by example through design and construction standards,This is a procurement and design standards commitment for City-funded buildings and low-carbon materials.,Mitigation,False,direct,Resource Efficiency
Austin_US,sub,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.",Integrate lower-carbon materials and deconstruction practices into City incentive programs.,"Enhance and integrate lower-carbon building materials and deconstruction practices into City incentive programs, like the expedited permitting process and Austin Energy's Green Building program, to transition voluntary design guidance into planning and development agreements over time. Develop an embodied carbon baseline to measure success effectively.",Strategy 2: Incentivize lower-carbon materials,This is a defined incentive and permitting strategy to lower embodied carbon and promote deconstruction.,Mitigation,True,direct,Resource Efficiency
Austin_US,sub,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.",Create performance frameworks and education to reduce lifecycle emissions and health impacts from building materials and construction.,"Create a performance framework and educational programming for industry professionals and the general public, focusing on low-income communities and communities of color, to reduce the lifecycle and negative health impacts of building materials and construction practices. Provide resources that address and help mitigate the health impact of materials from the point of extraction to operation, including the availability of environmental and health product declarations.",Strategy 3: Educate stakeholders on materials best practices,This is a specific education and performance framework intervention for materials lifecycle impacts.,Mitigation,False,direct,
Austin_US,sub,"By 2030, reduce the embodied carbon footprint of building materials used in local construction by 40% from a 2020 baseline.",Partner with local materials markets to decarbonize high-impact construction materials and grow local circular materials businesses.,"Prioritize partnerships within local materials markets to decarbonize high-impact materials, specifically glass, steel, aluminum, concrete, drywall, insulation, and carpet. Encourage the growth of local businesses that can create building materials from current construction, manufacturing, and municipal sources.",Strategy 4: Stimulate decarbonization with local producers installation,This is a targeted industrial/materials decarbonization strategy focused on named high-impact materials.,Mitigation,False,direct,Resource Efficiency
Austin_US,parent,,"By 2030, achieve community-wide water demand of approximately 152,000 acre-feet per year through Water Forward strategies.","By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan. Water Forward, Austin Water's Council-approved 100-Year Integrated Water Resource Plan, contains near- and long-term strategies to increase water conservation and reuse, provide drought resiliency, and protect our core Colorado River supplies.",SUSTAINABLE BUILDINGS,This is a quantified water-demand target implemented through an adopted water resource plan with sub-strategies.,Resource Efficiency,False,direct,Adaptation
Austin_US,sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","Use community engagement, partnerships, AMI, incentives, and ordinances to advance equitable water conservation and efficiency programs.","Enhance community engagement strategies and create partnerships with community organizations to advance equity through Water Forward strategies, including My ATX Water (Advanced Metering Infrastructure), incentives, and ordinances. Develop and implement targeted outreach efforts to enhance water conservation program participation, collect input, and better engage residents in decision-making processes.","Strategy 1: Engage residents in water efficiency technological transitions, and conservation programs",This is a specific water efficiency and conservation implementation strategy using named technologies and policy tools.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.","Evaluate and revise water conservation, customer assistance, and workforce program criteria to remove participation barriers.",Evaluate program criteria to identify opportunities to address structural barriers that prevent program participation. Collaborate with City departments and community organizations to explore strategies to expand enrollment in the Customer Assistance Program and increase participation in other programs serving low-income customers.,"Strategy 2: Evaluate water conservation, customer assistance, and workforce development program participation criteria",This is a concrete program evaluation and redesign commitment for water conservation and customer assistance participation.,Resource Efficiency,False,indirect,
Austin_US,sub,"By 2030, equitably achieve a community-wide water demand of approximately 152,000 acre-feet per year by implementing strategies in the Water Forward Plan.",Assess and pursue water conservation and energy management optimization to reduce water-related energy use and emissions.,Assess how water demand reduction is associated with energy consumption in residential and commercial buildings and Austin Water facilities. Identify and pursue synergistic water conservation and energy management optimization efforts through programs and partnerships.,Strategy 3: Reduce emissions at the water-energy nexus,This is a specific water-energy nexus strategy explicitly aimed at reducing energy use and emissions.,Resource Efficiency,False,direct,Mitigation
Austin_US,parent,,"By 2030, locate 80% of new non-residential development within Imagine Austin activity centers and corridors.","By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors. Updating the land use code can foster complete communities that meet the basic needs of all residents through integrated land use planning, transportation planning, and community design.",TRANSPORTATION AND LAND USE,This is a quantified land-use target with strategies underneath it; it reduces transportation demand through compact development.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Adopt Complete Communities plans that reverse displacement impacts and preserve neighborhoods in communities of color.,"Adopt Complete Communities plans that reverse historical and racist impacts on areas experiencing displacement and preserve neighborhoods in communities of color. Complete Communities is a planning concept that aims to meet the basic needs of all residents in a community through integrated land use planning, transportation planning, and community design.",Strategy 1: Plan for complete communities,This is a planning policy commitment to adopt complete community plans tied to land use and transportation integration.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Work with medium and large employers to locate in growth centers and corridors and include community amenities.,"Work with medium and large employers to locate their places of business in growth centers and along corridors. Work with local corporations to include community amenities, such as parks, transit stops, healthy food locations, childcare options, health centers, community centers, and facilities for seniors in future development projects.",Strategy 2: Work with employers on location and amenities,This is a specific land-use coordination strategy targeting employer location decisions and amenities.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Create community mobility hubs near transit stops with first- and last-mile mobility options and accessible amenities.,"Create community mobility hubs, including park-and-ride facilities, adjacent to transit stops to offer a complete trip experience. These hubs should offer various first- and last-mile mobility options.",Strategy 3 : Create mobility hubs,This is a named transportation infrastructure intervention to improve multimodal access and reduce car dependence.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 80% of new non-residential development is located within the city's Imagine Austin activity centers and corridors.",Phase out free employee parking at City facilities and large employers near the transit priority network and replace it with commuter benefits.,"Phase out the practice of providing free parking spaces to employees at City of Austin facilities and other large employers located within 1/2 mile of the Austin Strategic Mobility Plan's transit priority network. Instead, offer a parking cash-out, carpool and vanpool options, flex schedules, transit passes, support for teleworking, or other commuter benefits programs.",Strategy 4: Phase out free parking,This is a specific parking and commuter-benefits policy designed to reduce single-occupancy vehicle trips.,Resource Efficiency,True,direct,
Austin_US,parent,,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable units, with 75% of new housing near activity centers and corridors.","By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors. This goal is based on the Council-adopted Austin Strategic Housing Blueprint.",TRANSPORTATION AND LAND USE,This is a quantified housing and location-efficiency target with sub-strategies; climate relevance comes from reducing displacement-driven sprawl and car dependency.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.","Provide immediate affordable housing assistance, tenant protections, and support to prevent eviction or displacement.",Engage directly with communities that are vulnerable to displacement and connect them with services. Proactively monitor affordable housing properties at risk of losing their affordability status to extend the period of affordability.,Strategy 1: Offer immediate affordable housing assistance,This is a targeted anti-displacement and affordable housing preservation intervention linked to climate-relevant land use.,Resource Efficiency,False,indirect,
Austin_US,sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Increase funding for the Housing Trust Fund and support community development corporations to preserve and create affordable housing.,"Increase funding for the City's current Housing Trust Fund and support capacity building for community development corporations. The City may purchase properties in gentrifying areas to preserve or develop new affordable housing units with a range of housing types, such as single-family, duplex, townhomes, etc.",Strategy 2: Fund affordable housing,This is a financial policy using the Housing Trust Fund and property acquisition to support compact affordable housing.,Resource Efficiency,True,indirect,
Austin_US,sub,"By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.",Include directly affected communities in affordable housing and anti-displacement program design and outreach.,"Include low-income communities, communities of color, and people with disabilities directly affected by systemic inequalities in the City's Housing Investment Review Committee activities and when creating anti-displacement programs. Enhance direct outreach of Housing and Planning Department-subsidized affordable units in gentrifying areas with culturally relevant communication strategies.",Strategy 3: Enhance community engagement for affordable housing and antidisplacement programs,This is a specific governance and outreach commitment for affordable housing and anti-displacement program implementation.,Resource Efficiency,False,indirect,
Austin_US,parent,,"By 2030, make 50% of trips in Austin by public transit, biking, walking, carpooling, or working from home.","By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home*. Based on City of Austin and Capital Metro data, includes all trips, and was approximately 20% in 2019.",TRANSPORTATION AND LAND USE,This is a quantified 2030 transportation mode-shift target with multiple sub-strategies.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Implement Project Connect and expand and improve public transportation services.,Work with the Austin Transit Partnership to implement Project Connect and expand and improve public transportation services. Conduct a community needs assessment to identify gaps in services based on greatest mobility needs and ensure projects are integrated and coordinated across City departments and other institutions.,Strategy 1: Expand and improve public transportation,This is a named public transit implementation commitment to support mode shift.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.",Create and promote comprehensive resources and expanded free transportation options for priority communities.,"Create comprehensive, user-friendly resources connecting community members with free transportation options. Expand free transit options, including through Capital Metro, to provide increased transportation access for low-income communities, communities of color, and people with disabilities.",Strategy 2: Promote free transportation options,This is a specific transportation access intervention using free transit options and informational resources.,Resource Efficiency,True,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Engage communities to improve transit stops, stations, and access to transit facilities.","Partner with Capital Metro, developers, and community organizers to engage low-income communities, communities of color, and people with disabilities to improve transit stops, stations, and access to these facilities. Enforce the Americans with Disabilities Act (ADA) and Public Rights-of-Way Accessibility Guidelines regulations to ensure that transit and public spaces in and around transit stops are accessible to all and connect to critical services like healthy food locations, health centers, community centers, multi-family residences and facilities for seniors.",Strategy 3: Enhance transit stations and stops,This is a specific transit infrastructure/accessibility improvement strategy.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Implement Proposition B transportation infrastructure bonds for sidewalks, bikeways, trails, safety projects, safe routes to school, and substandard streets.","Implement the 2020 Proposition B voter-approved general obligation bonds for transportation infrastructure, including sidewalks, transportation-related bikeways, urban trails, transportation safety projects, safe routes to school, and substandard streets in low-income communities and communities of color through a meaningful community engagement process. Utilize historic investment pattern analysis to prioritize systematically excluded areas when receiving new bicycle infrastructure.",Strategy 4: Prioritize bicycle networks,This is a voter-approved infrastructure investment program for active transportation networks.,Resource Efficiency,True,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Provide free or reduced-price bicycles and bicycle training, and train police officers on bicycle laws and racial profiling.","Provide access to free or reduced-priced bicycles and basic bicycle training for communities of color and train police officers on bicycle laws and racial profiling to improve the comfort and safety of people of color riding bicycles. Hire low-income communities, communities of color, and people with disabilities to manage and provide bicycle training.",Strategy 5: Enhance bicycle education and training,This is a concrete active-transportation program combining equipment access and training.,Resource Efficiency,True,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Update sidewalk and urban trail plans and build high-priority accessible segments, crossings, shade, and lighting.","Update the City's Sidewalk Plan and Urban Trails Plan, emphasizing equity and meaningful community engagement. Build all high- and very-high-priority sidewalk and trail segments and address ADA barriers and gaps in the sidewalk and trail systems according to the Sidewalk Plan/ADA Transition Plan and Public Rights-Of-Way Accessibility Guidelines regulations.","Strategy 6: Improve sidewalks, urban trails, and crossings",This is a planning and infrastructure commitment for walking and trail networks that support mode shift.,Resource Efficiency,False,direct,
Austin_US,sub,"By 2030, 50% of trips in Austin are made using public transit, biking, walking, carpooling, or avoided altogether by working from home.","Promote remote work, telework, and flexible commute policies to reduce single-occupancy vehicle trips, including City telework participation targets.","Actively promote remote work, telework, and flexible commute policies to maintain and encourage further reductions in single-occupancy vehicle trips. This should include a strategy to implement a City of Austin telework policy encouraging no less than 85% of eligible City of Austin employees to participate in telework.",Strategy 7: Promote remote and flexible work policies,This is a specific amended policy with a quantifiable telework participation target to reduce vehicle trips.,Resource Efficiency,False,direct,
Austin_US,parent,,"By 2030, electrify 40% of total vehicle miles traveled in Austin and make EV ownership culturally, geographically, and economically diverse.","By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse. This translates to approximately 460,000 electric vehicles on the road.",TRANSPORTATION ELECTRIFICATION,This is a quantified 2030 transportation electrification target with sub-strategies.,Mitigation,False,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Complete an EV Community Needs Assessment to guide equitable EV adoption, communications, and incentives.","Complete an Electric Vehicle Community Needs Assessment to identify the intersections of mobility challenges, transportation electrification, and racial and economic justice. The assessment will inform an EV adoption growth plan that will be supported by enhanced communications efforts and incentives.",Strategy 1: Conduct an EV Community Needs Assessment,This is a specific planning action to support equitable EV adoption and emissions reduction.,Mitigation,False,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Create inclusive incentives for buying or leasing EVs, prioritizing low-income communities, communities of color, and areas with limited transit.","Collaborate with community partners to create inclusive and easily accessible incentives for buying or leasing electric vehicles. This strategy would supplement existing state and federal programs, prioritize low-income communities and communities of color, and focus on geographic areas with limited or no access to transit.",Strategy 2: Create equitable incentives for buying and leasing EVs,This is a financial incentive policy to accelerate equitable EV adoption.,Mitigation,True,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Partner with mobility authorities to reduce or eliminate tolls for low-income communities and communities of color driving EVs from the Eastern Crescent.,"Partner with highway and regional mobility authorities to offer a reduced or eliminated toll rate for low-income communities and communities of color who drive EVs on toll roads from the Eastern Crescent to central Austin. This strategy would supplement existing state and federal programs, prioritize low-income communities and communities of color, and focus on geographic areas with limited or no access to transit.",Strategy 3: Reduce tolls for EVs in the Eastern Crescent,This is a toll-reduction financial instrument designed to support equitable EV use.,Mitigation,True,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.",Launch an electric bike and car-sharing program centered on low-income communities and communities of color.,"Create an electric bike and car-sharing program centered on low-income communities and communities of color to support functional, low-cost, zero-emissions mobility. Be intentional and equity-focused when considering where to install car-sharing locations, what types of vehicles to include, and how to accept payment.",Strategy 4: Launch an e-bike and electric car-sharing program,This is a named zero-emissions mobility program using shared EV and e-bike assets.,Mitigation,False,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","Encourage Austin-area public fleets to buy 100% electric vehicles when available, cost-competitive, and operationally suitable.","Encourage vehicle fleets from public sector agencies in the Austin-Round Rock-San Marcos MSA, such as cities, counties, Capital Metro, and school districts, to commit to buying 100% electric vehicles when they are available, cost-competitive, and meet operational needs. Partner with Austin-area public fleets to participate in the Climate Mayors Electric Vehicle Purchasing Collaborative to lower the up-front costs of new EVs.",Strategy 5: Electrify public sector fleet vehicles,This is a fleet procurement policy commitment to electrify public vehicles.,Mitigation,False,direct,
Austin_US,sub,"By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse.","By 2030, transition 100% of gig, rideshare, public health, and delivery vehicle fleets to electric using pilots, support, regulation, incentives, and education.","By 2030, transition 100% of the gig, rideshare, public health, and delivery vehicle fleets to electric. Starting with private fleets in the Eastern Crescent, establish pilots, technical support, regulation, incentives, and education to support rapid electrification.",Strategy 6: Electrify private sector fleet vehicles,"This is a quantified fleet electrification target for private-sector vehicle categories, with regulatory and incentive tools.",Mitigation,False,direct,
Austin_US,parent,,"By 2030, provide an equitable mix of Level 1, Level 2, and DC fast-charging infrastructure sufficient for 40% of Austin VMT to be electric.","By 2030, Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast charging infrastructure to accommodate 40% of total vehicle miles traveled in the city. This translates to 226 megawatts of electrical load and could mean more than 37,000 charging ports.",TRANSPORTATION ELECTRIFICATION,This is a quantified EV charging infrastructure target with specific charging types and capacity estimates.,Mitigation,False,direct,
Austin_US,sub,"By 2030, Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast charging infrastructure to accommodate 40% of total vehicle miles traveled in the city.","Continue incentivizing installation of low-cost, accessible EV charging infrastructure by public and private actors.","Continue to incentivize the installation of EV charging infrastructure by the City, businesses, auto manufacturers, and third-party charging companies to create a compelling (convenient, reliable, and low-cost) network accessible to all. Prioritize areas that have been systematically excluded, such as existing multi-family properties, parks, community centers, libraries, geographically under-represented areas, and low-income communities and communities of color, while mitigating displacement.","Strategy 1: Create a network with more low-cost, accessible charging stations",This is a financial and infrastructure incentive program for EV charging network deployment.,Mitigation,True,direct,
Austin_US,sub,"By 2030, Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast charging infrastructure to accommodate 40% of total vehicle miles traveled in the city.","Incentivize internet-connected smart EV charging to support grid reliability, resilience, efficiency, lower emissions, accessibility, and lower costs.","By 2030, the City will have a network of intelligent charging that supports grid reliability and resilience, maximized efficiency, reduced emissions, accessibility for all, and lower costs for all residents. Incentivize internet-connected charging infrastructure with the ability to manage the start and end time and charge rate across 24 hours while still meeting the driver's needs.",Strategy 2: Incentivize internet-connected smart charging,This is an incentive policy for smart charging infrastructure with explicit emissions and efficiency outcomes.,Mitigation,True,direct,Resource Efficiency
